GOOD_NAME_CLEANED,GOOD_NAME_NORMALIZED,ADG_CODE_CLEANED,BRAND,CATEGORY,weight_g,volume_ml,count
Կետչուպ Արտֆուդ Հ7 իտալական 250մլ,Կետչուպ Արտֆուդ Հ7 իտալական,2103,Unknown,Food Products,0.0,250.0,0.0
Արտֆուդ աջիկա կծու 0 260գ,Արտֆուդ աջիկա կծու 0,2103,Unknown,Other,260.0,0.0,0.0
Կետչուպ Արտֆուդ 1 h 400մլ,Կետչուպ Արտֆուդ 1 h,2103,Unknown,Food Products,0.0,400.0,0.0
Աջիկա ռեհանով ԱրտՖուդ 520գ,Աջիկա ռեհանով ԱրտՖուդ,2103,Unknown,Other,520.0,0.0,0.0
Կետչուպ N1-Արտֆուդ Չիլլի 0 25լ,Կետչուպ N1-Արտֆուդ Չիլլի 0,2103,Unknown,Food Products,0.0,25000.0,0.0
7 Արտֆուդ իտալական 400 գր,7 Արտֆուդ իտալական,2103,Unknown,Other,400.0,0.0,0.0
ԱրտՖուդ Տոմատի Մածուկ 1020գ,ԱրտՖուդ Տոմատի Մածուկ,2103,Unknown,Other,1020.0,0.0,0.0
Արտֆուդ N4 կետչուպ 250մլ,Արտֆուդ N4 կետչուպ,2103,Unknown,Food Products,0.0,250.0,0.0
Կետչուպ Արտֆուդ պիկնիկ պ/տ 400 մլ,Կետչուպ Արտֆուդ պիկնիկ պ/տ,2103,Unknown,Food Products,0.0,400.0,0.0
ՇՊՐՈՏ 160 ԳՐ Ս/Տ,ՇՊՐՈՏ Ս/Տ,2103,Unknown,Other,160.0,0.0,0.0
2103 - Աջիկա Արտֆուդ կծու 260գր,2103 - Աջիկա Արտֆուդ կծու,2103,Unknown,Other,260.0,0.0,0.0
Կետչուպ Արտֆուդ N2 250մլ,Կետչուպ Արտֆուդ N2,2103,Unknown,Food Products,0.0,250.0,0.0
Հյութ Coca- Cola fanta 0 5լ,Հյութ Coca- Cola fanta 0,2103,Unknown,Beverages,0.0,5000.0,0.0
Աջիկա 0 38կգ Արտֆուդ,Աջիկա 0 Արտֆուդ,2103,Unknown,Other,38000.0,0.0,0.0
Պաղպաղակ Լակոմկա Գրանդ Քենդի,Պաղպաղակ Լակոմկա,2105,Grand Candy,Food Products,0.0,0.0,0.0
Պաղպաղակ Գրանդ Քենդի Ջամբո վանիլ գետնանուշով 85,Պաղպաղակ Ջամբո վանիլ գետնանուշով 85,2105,Grand Candy,Food Products,0.0,0.0,0.0
ԳՐԱՆԴ ՔԵՆԴԻ պաղպաղակ բրիկետ վանիլային,պաղպաղակ բրիկետ վանիլային,2105,Grand Candy,Food Products,0.0,0.0,0.0
Պաղպաղակ Գրանդ Քենդի 57գ սենդվիչ վանիլ,Պաղպաղակ սենդվիչ վանիլ,2105,Grand Candy,Food Products,57.0,0.0,0.0
Պաղպաղակ Grand Candy Luxor վանիլային պնդուկով 86գ,Պաղպաղակ Luxor վանիլային պնդուկով,2105,Grand Candy,Food Products,86.0,0.0,0.0
Պաղպաղակ Գրանդ Քենդի ՏորԹ,Պաղպաղակ ՏորԹ,2105,Grand Candy,Food Products,0.0,0.0,0.0
Պաղպաղակ Grand Candy Fiesta բալի,Պաղպաղակ Fiesta բալի,2105,Grand Candy,Food Products,0.0,0.0,0.0
Պաղպաղակ Զեբր 100գր Գրանդ Քենդի,Պաղպաղակ Զեբր,2105,Grand Candy,Food Products,100.0,0.0,0.0
Պաղպաղակ էսկիմոս-Գրանդ Քենդի,Պաղպաղակ էսկիմոս-,2105,Grand Candy,Food Products,0.0,0.0,0.0
Գլանակ Վաֆլի Մարիաննա,Գլանակ Վաֆլի,2105,Marianna,Food Products,0.0,0.0,0.0
Պաղպաղակ Գրանդ Քենդի Ջամբո 85գ,Պաղպաղակ Ջամբո,2105,Grand Candy,Food Products,85.0,0.0,0.0
Պաղպաղակ Գրանդ Քենդի կոն Լակոմկա ելակ,Պաղպաղակ կոն Լակոմկա ելակ,2105,Grand Candy,Food Products,0.0,0.0,0.0
Պաղպաղակ Գրանդ Քենդի-Բաժակ 55գ,Պաղպաղակ -Բաժակ,2105,Grand Candy,Food Products,55.0,0.0,0.0
Պաղպաղակ Գրանդ քենդի շոկոլադե 500գ,Պաղպաղակ շոկոլադե,2105,Grand Candy,Food Products,500.0,0.0,0.0
Պաղպաղակ Գրանդ Քենդի փղիկ շոկոլադե 500գ,Պաղպաղակ փղիկ շոկոլադե,2105,Grand Candy,Food Products,500.0,0.0,0.0
Մարիաննա՝ Պաղպ Վաֆլե բաժ,՝ Պաղպ Վաֆլե բաժ,2105,Marianna,Other,0.0,0.0,0.0
nivea men shampun,men shampun,2106,Nivea,Clothing,0.0,0.0,0.0
Միլկա Մմմակս,Մմմակս,2106,Milka,Other,0.0,0.0,0.0
Թխվ Միլկա կաթն շոկոլադե 156 գր,Թխվ կաթն շոկոլադե,2106,Milka,Food Products,156.0,0.0,0.0
Յաշկինո Մինի պիշկի 240գ,Մինի պիշկի,2106,Yashkino,Other,240.0,0.0,0.0
daroink croissant kg,croissant kg,2106,Daroink,Clothing,0.0,0.0,0.0
Կինդեռ Շոկոլադ 4հ,Կինդեռ Շոկոլադ,2106,Unknown,Food Products,0.0,0.0,4.0
Անձեռոցիկ փափուկ Silk Soft միաշերտ 50հ,Անձեռոցիկ փափուկ միաշերտ,2106,Silk Soft,Household,0.0,0.0,50.0
Алекс носки WТ1553 /39-41,Алекс носки WТ1553 /39-41,2106,Unknown,Other,0.0,0.0,0.0
Սափրվելու գել Ժիլետ 200մլ,Սափրվելու գել,2106,Gillette,Cosmetics,0.0,200.0,0.0
Գինի Արմենիա սպիտակ կիսաքաղցր,Գինի Արմենիա սպիտակ կիսաքաղցր,2106,Unknown,Beverages,0.0,0.0,0.0
Սառը սուրճ Nescafe Թ/Տ 240մլ,Սառը սուրճ Թ/Տ,2106,Nescafe,Beverages,0.0,240.0,0.0
Միլկա 110գ սրտիկներ,սրտիկներ,2106,Milka,Other,110.0,0.0,0.0
Լվացքի փոշի Սավեքս 1 2կգ 2/1 ավտոմատ,Լվացքի փոշի 1 2/1 ավտոմատ,2106,Savax,Household,2000.0,0.0,0.0
Թխվ Միլկա շոկ կտորներով 126գ,Թխվ շոկ կտորներով,2106,Milka,Other,126.0,0.0,0.0
Տրյուֆել Գրանդ Քենդի Լակոմկա կգ,Տրյուֆել Լակոմկա կգ,2106,Grand Candy,Other,0.0,0.0,0.0
GILLETTE Փրփուր,Փրփուր,2106,Gillette,Clothing,0.0,0.0,0.0
Կոկա Կոլա 1 5լ,1,2106,Coca-Cola,Beverages,0.0,5000.0,0.0
Մարինադ Կորնիշոնի 3-6սմ Artfood 700գ,Մարինադ Կորնիշոնի 3-6սմ,2106,Artfood,Food Products,700.0,0.0,0.0
Դիրոլ ծամ կանաչ միատնի,Դիրոլ ծամ կանաչ միատնի,2106,Unknown,Other,0.0,0.0,0.0
Երշիկ Գանձասար Կովկասյան հատ,Երշիկ Կովկասյան հատ,2106,Ganjasar,Food Products,0.0,0.0,0.0
Витамин С 500мг АСТЕРИА х100,Витамин С 500мг АСТЕРИА х100,2106,Unknown,Other,0.0,0.0,0.0
Նվեր ամանորյա ապաչի 290 գր,Նվեր ամանորյա,2106,Apache,Other,290.0,0.0,0.0
Գազավորված ըմպելիք Coca Cola 0 5լ բալի,Գազավորված ըմպելիք 0 բալի,2201,Coca-Cola,Beverages,0.0,5000.0,0.0
Ջուր Ararat 0 5լ գազավորված պլ/շ,Ջուր Ararat 0 գազավորված պլ/շ,2201,Unknown,Beverages,0.0,5000.0,0.0
Հանքային ջուր ԱՐԱՐԱՏ 0 5լ,Հանքային ջուր ԱՐԱՐԱՏ 0,2201,Unknown,Beverages,0.0,5000.0,0.0
ԿՈՄՊՈՏ ՌՈՅԱԼ 1Լ,ԿՈՄՊՈՏ,2201,Royal,Beverages,0.0,1000.0,0.0
Գազավորված ըմպելիք Coca-Cola 1 5լ,Գազավորված ըմպելիք 1,2201,Coca-Cola,Beverages,0.0,5000.0,0.0
Գազավորված ըմպելիք Coca-Cola սուրճով կարամել,Գազավորված ըմպելիք սուրճով կարամել,2202,Coca-Cola,Beverages,0.0,0.0,0.0
Coca-cola 330մլ,,2202,Coca-Cola,Beverages,0.0,330.0,0.0
Grand Candy // ՍԱՌ ԹԵՅ//,// ՍԱՌ ԹԵՅ//,2202,Grand Candy,Beverages,0.0,0.0,0.0
Գազավորված ըմպելիք Coca Cola 250 ml,Գազավորված ըմպելիք,2202,Coca-Cola,Beverages,0.0,250.0,0.0
Զովացուցիչ ըմպելիք Coca Cola զեռօ 0 5լ,Զովացուցիչ ըմպելիք զեռօ 0,2202,Coca-Cola,Beverages,0.0,5000.0,0.0
Զով ըմպելիք Coca-Cola 0 33լթ/տ,Զով ըմպելիք 0 33լթ/տ,2202,Coca-Cola,Beverages,0.0,0.0,0.0
Զովացուցիչ ըմպելիք Coca-Cola 1լ -բալ,Զովացուցիչ ըմպելիք -բալ,2202,Coca-Cola,Beverages,0.0,1000.0,0.0
Զովացուցիչ ըմպելիք Coca-Cola 1լ բալ,Զովացուցիչ ըմպելիք բալ,2202,Coca-Cola,Beverages,0.0,1000.0,0.0
Բնական ջուր Ararat 0 5լ,Բնական ջուր Ararat 0,2202,Unknown,Beverages,0.0,5000.0,0.0
Կոկա-Կոլա Կլասսիկ 1լ,Կլասսիկ,2202,Coca-Cola,Beverages,0.0,1000.0,0.0
Թխվացքաբլիթ Տոնդի սենդվիչ Յաշկինո 182գ,Թխվացքաբլիթ Տոնդի սենդվիչ,2202,Yashkino,Other,182.0,0.0,0.0
Գազավորված ըմպելիք Coca Cola զերո 250մլ,Գազավորված ըմպելիք զերո,2202,Coca-Cola,Beverages,0.0,250.0,0.0
Հյութ Coca Cola 1 5լ,Հյութ 1,2202,Coca-Cola,Beverages,0.0,5000.0,0.0
Coca cola Coffee 0 25լ,Coffee 0,2202,Coca-Cola,Clothing,0.0,25000.0,0.0
Ըմպելիք Coca-Cola 1 5լ,Ըմպելիք 1,2202,Coca-Cola,Beverages,0.0,5000.0,0.0
Coca-cola zero 0 2l,zero 0,2202,Coca-Cola,Beverages,0.0,2000.0,0.0
COCA COLA 500 մլ,,2202,Coca-Cola,Clothing,0.0,500.0,0.0
ԹԽՎԱԾՔԱԲԼԻԹ MILKA 200 Գ,ԹԽՎԱԾՔԱԲԼԻԹ,2202,Milka,Food Products,200.0,0.0,0.0
Coca-Cola Fanta Sprite 2L,Fanta Sprite,2202,Coca-Cola,Beverages,0.0,2000.0,0.0
Զով Ըմպելիք Coca Cola 1լ Բալ,Զով Ըմպելիք Բալ,2202,Coca-Cola,Beverages,0.0,1000.0,0.0
Զովացուցիչ Ըմպելիք Coca-Cola 0 25լ,Զովացուցիչ Ըմպելիք 0,2202,Coca-Cola,Beverages,0.0,25000.0,0.0
COCA COLA ՍՈՒՐՃՈՎ Թ/Տ 250մլ,ՍՈՒՐՃՈՎ Թ/Տ,2202,Coca-Cola,Beverages,0.0,250.0,0.0
Գազավորված ըմպելիք Coca-Cola 0 33լ,Գազավորված ըմպելիք 0,2202,Coca-Cola,Beverages,0.0,33000.0,0.0
Արարատ բնական հյութ նուռ 1լ,Արարատ բնական հյութ նուռ,2202,Unknown,Beverages,0.0,1000.0,0.0
Զովացուցիչ ըմպելիք Coca-Cola-Fanta 1 5լ-//,Զովացուցիչ ըմպելիք -Fanta 1 -//,2202,Coca-Cola,Beverages,0.0,5000.0,0.0
COCA COLA Առանց շաքար 1լ,Առանց շաքար,2202,Coca-Cola,Clothing,0.0,1000.0,0.0
Արարատ բնական հյութ պրեմիում ծիրաՆ 0 97 լ,Արարատ բնական հյութ պրեմիում ծիրաՆ 0,2202,Unknown,Beverages,0.0,97000.0,0.0
Սառը սուրճ Նեսկաֆե 240մլ Մոկա,Սառը սուրճ Մոկա,2202,Nescafe,Beverages,0.0,240.0,0.0
Զով Ըմպելիք Coca-Cola 1 5լ,Զով Ըմպելիք 1,2202,Coca-Cola,Beverages,0.0,5000.0,0.0
Գազավորված ըմպելիք Կոկա կոլա 1 5լ,Գազավորված ըմպելիք 1,2202,Coca-Cola,Beverages,0.0,5000.0,0.0
Զովացուցիչ ըմպելիք Coca-Cola 1 5լ,Զովացուցիչ ըմպելիք 1,2202,Coca-Cola,Beverages,0.0,5000.0,0.0
Գազավորած ըմպելիք СOCA СOLA CLASSIC 1 0լ,Գազավորած ըմպելիք СOCA СOLA CLASSIC 1,2202,Unknown,Beverages,0.0,0.0,0.0
Գազ ըմպելիք Coca cola 330մլ բալ մ/տ,Գազ ըմպելիք բալ մ/տ,2202,Coca-Cola,Beverages,0.0,330.0,0.0
Կոկա-կոլա բալ 0 5,բալ 0 5,2202,Coca-Cola,Beverages,0.0,0.0,0.0
Կոկա Կոլա Ֆանտա Էկզոտիկ Զերո Սփրայթ Ցիտրուս 0 5լ,Ֆանտա Էկզոտիկ Զերո Սփրայթ Ցիտրուս 0,2202,Coca-Cola,Beverages,0.0,5000.0,0.0
Գազ Ըմպելիք Coca Cola 0 33լ թ/տ,Գազ Ըմպելիք 0 թ/տ,2202,Coca-Cola,Beverages,0.0,33000.0,0.0
Գազավորված ըմպելիք Coca-Cola սուրճով 250մլ,Գազավորված ըմպելիք սուրճով,2202,Coca-Cola,Beverages,0.0,250.0,0.0
Զովացուցիչ ըմպելիք Coca-Cola 0 330լ,Զովացուցիչ ըմպելիք 0,2202,Coca-Cola,Beverages,0.0,330000.0,0.0
Grand Candy Սառը սև սուրճ 170մլ,Սառը սև սուրճ,2202,Grand Candy,Beverages,0.0,170.0,0.0
Գազավորված ըմպելիք Coca-Cola 0 25մլ կարամելով,Գազավորված ըմպելիք 0 կարամելով,2202,Coca-Cola,Beverages,0.0,25.0,0.0
Գազ Ըմպելիք Coca Cola 1 5լ,Գազ Ըմպելիք 1,2202,Coca-Cola,Beverages,0.0,5000.0,0.0
Զովացուցիչ ըմպելիք Coca Cola 0 25լ///,Զովացուցիչ ըմպելիք 0 ///,2202,Coca-Cola,Beverages,0.0,25000.0,0.0
Զովացուցիչ ըմպելիք Coca-Cola զերո 0 5լ,Զովացուցիչ ըմպելիք զերո 0,2202,Coca-Cola,Beverages,0.0,5000.0,0.0
Զովացուցիչ ըմպելիք Coca-Cola 1լ- Վիշնյա,Զովացուցիչ ըմպելիք - Վիշնյա,2202,Coca-Cola,Beverages,0.0,1000.0,0.0
Զովացուցիչ ըմպելիք Coca-Cola 1լ//,Զովացուցիչ ըմպելիք //,2202,Coca-Cola,Beverages,0.0,1000.0,0.0
COCA COLA FANTA 250 ML,FANTA,2202,Coca-Cola,Clothing,0.0,250.0,0.0
ԳԱԶԱՎՈՐՎԱԾ ՔԱՂՑՐ ԸՄՊԵԼԻՔ COCA-COLA_x000D_ 0 33 L - 14256 ՀԱՏ,ԳԱԶԱՎՈՐՎԱԾ ՔԱՂՑՐ ԸՄՊԵԼԻՔ COCA-COLA_x000D_ 0 -,2202,Coca-Cola,Beverages,0.0,33000.0,14256.0
Զովացուցիչ ըմպելիք COCA COLA 250մլ zero,Զովացուցիչ ըմպելիք zero,2202,Coca-Cola,Beverages,0.0,250.0,0.0
Արարատ գարեջ 0 5լ,Արարատ գարեջ 0,2203,Unknown,Other,0.0,5000.0,0.0
Գինի նռան Արմենիա Վայն 0 75լ,Գինի նռան Արմենիա Վայն 0,2204,Unknown,Beverages,0.0,75000.0,0.0
Գինի Արմենիա Տակառ Ռեզերվ կարմիր 0 75լ,Գինի Արմենիա Տակառ Ռեզերվ կարմիր 0,2204,Unknown,Beverages,0.0,75000.0,0.0
Գինի Նռան Արմենիա Կ Ք 0 75լ,Գինի Նռան Արմենիա Կ Ք 0,2204,Unknown,Beverages,0.0,75000.0,0.0
Արմենիա գինի Տակառ կարմիր անապակ,Արմենիա գինի Տակառ կարմիր անապակ,2204,Unknown,Beverages,0.0,0.0,0.0
Գինի Երևան նուռ կիսաքաղցր 0 75լ Արմենիա Վայն,Գինի Երևան նուռ կիսաքաղցր 0 Արմենիա Վայն,2204,Unknown,Beverages,0.0,75000.0,0.0
Արարատ Անի 7տ 0 7լ,Արարատ Անի 7տ 0,2204,Unknown,Other,0.0,7000.0,0.0
Գինի Armenia նռան 0 75լ,Գինի նռան 0,2204,Armenia,Beverages,0.0,75000.0,0.0
Շամպայն Օրոր 0 75լ սպիտակ բրյուտ,Շամպայն Օրոր 0 սպիտակ բրյուտ,2204,Unknown,Other,0.0,75000.0,0.0
Գինի կարմիր կիսաքաղցր Արմենիա 0 75լ,Գինի կարմիր կիսաքաղցր Արմենիա 0,2204,Unknown,Beverages,0.0,75000.0,0.0
Գինի Արմենիա Կարմիր Կիսաքաղցր 0 75լ,Գինի Արմենիա Կարմիր Կիսաքաղցր 0,2204,Unknown,Beverages,0.0,75000.0,0.0
Գինի Аrmenia վարդագույն կիսաքաղցր 7,Գինի Аrmenia վարդագույն կիսաքաղցր 7,2204,Unknown,Beverages,0.0,0.0,0.0
Արմենիա վարդագույն կիսաքաղցր գինի 0 75լ,Արմենիա վարդագույն կիսաքաղցր գինի 0,2204,Unknown,Beverages,0.0,75000.0,0.0
ԳԻՆԻ ԱՐՄԵՆԻԱ 750մլ,ԳԻՆԻ ԱՐՄԵՆԻԱ,2204,Unknown,Beverages,0.0,750.0,0.0
Գինի կարմիր չոր 0 75լ Արմենիա,Գինի կարմիր չոր 0 Արմենիա,2204,Unknown,Beverages,0.0,75000.0,0.0
Շամպայն Արմենիա Կիսաչոր 0 75լ,Շամպայն Արմենիա Կիսաչոր 0,2204,Unknown,Other,0.0,75000.0,0.0
Գինի Արմենիա կիսաքաղցր 0 75լ,Գինի Արմենիա կիսաքաղցր 0,2204,Unknown,Beverages,0.0,75000.0,0.0
ԳԻՆԻ ԱՐՏ ԱՐՄԵՆԻԱ սպիտակ կիսաքաղցր 0 75մլ,ԳԻՆԻ սպիտակ կիսաքաղցր 0,2204,Art Armenia,Beverages,0.0,75.0,0.0
Առմենիա շամպայն սպիտակ կիսաչոր 0 75լ,Առմենիա շամպայն սպիտակ կիսաչոր 0,2204,Unknown,Other,0.0,75000.0,0.0
Գինի Արմենիա սպիտակ անապակ 0 7լ,Գինի Արմենիա սպիտակ անապակ 0,2204,Unknown,Beverages,0.0,7000.0,0.0
Գինի Armenia ԱՐՏ ՍՊԻՏԱԿ 0 75Լ,Գինի ԱՐՏ ՍՊԻՏԱԿ 0,2204,Armenia,Beverages,0.0,75000.0,0.0
Գինի Սպիտակ Armenia 750մլ,Գինի Սպիտակ,2204,Armenia,Beverages,0.0,750.0,0.0
Տուն Արմենիա կարմիր չոր 0 75 լ,Տուն Արմենիա կարմիր չոր 0,2204,Unknown,Other,0.0,75000.0,0.0
Գինի Արտ Արմենիա կարմիր կիսաքախցր 0 75լ,Գինի կարմիր կիսաքախցր 0,2204,Art Armenia,Beverages,0.0,75000.0,0.0
Գինի Armenia Սպիտակ չոր 0 75լ,Գինի Սպիտակ չոր 0,2204,Armenia,Beverages,0.0,75000.0,0.0
Գինի Armenia Տակառ կարմիր 0 75լ,Գինի Տակառ կարմիր 0,2204,Armenia,Beverages,0.0,75000.0,0.0
Գինի Արմենիա Վարդագույն անապակ,Գինի Արմենիա Վարդագույն անապակ,2204,Unknown,Beverages,0.0,0.0,0.0
Գինի Վիվատ Արմենիա Կար անապ 0 75լ,Գինի Վիվատ Արմենիա Կար անապ 0,2204,Unknown,Beverages,0.0,75000.0,0.0
սփրեդ գյուղական Մարիաննա 500գ,սփրեդ գյուղական,2204,Marianna,Other,500.0,0.0,0.0
Գինի Արմենիա Օրրան վարդագույն չոր 0 75լ,Գինի Արմենիա Օրրան վարդագույն չոր 0,2204,Unknown,Beverages,0.0,75000.0,0.0
Զառա Մուրադյան Սպիտակ Անապակ գինի,Մուրադյան Սպիտակ Անապակ գինի,2204,Zara,Beverages,0.0,0.0,0.0
ԳԻՆԻ ՆՌԱՆ ԿԻՍԱՔԱՂՑՐ ԱՐՄԵՆԻԱ ՎԱՅՆ,ԳԻՆԻ ՆՌԱՆ ԿԻՍԱՔԱՂՑՐ ԱՐՄԵՆԻԱ ՎԱՅՆ,2204,Unknown,Beverages,0.0,0.0,0.0
Գինի Արմենիա կարմիր կիսաքաղցր նռան 0 75լ,Գինի Արմենիա կարմիր կիսաքաղցր նռան 0,2204,Unknown,Beverages,0.0,75000.0,0.0
Գինի Art Armenia սպիտակ չոր 0 75լ,Գինի սպիտակ չոր 0,2204,Art Armenia,Beverages,0.0,75000.0,0.0
Գինի նռան քաղցր Արմենիա 0 75լ,Գինի նռան քաղցր Արմենիա 0,2204,Unknown,Beverages,0.0,75000.0,0.0
Գինի Արտ Արմենիա Նռան կիսաքաղցր 0 75լ,Գինի Նռան կիսաքաղցր 0,2204,Art Armenia,Beverages,0.0,75000.0,0.0
ԳԻՆԻ 0 75Լ ԿԱՐՄԻՐ ԱՆԱՊԱԿ ԱՐՄԵՆԻԱ ՀՈԲԵԼՅԱՆԱԿԱՆ,ԳԻՆԻ 0 ԿԱՐՄԻՐ ԱՆԱՊԱԿ ԱՐՄԵՆԻԱ ՀՈԲԵԼՅԱՆԱԿԱՆ,2204,Unknown,Beverages,0.0,75000.0,0.0
ԳԻՆԻ ԱՐՏ ԱՐՄԵՆԻԱ 750ՄԼ ԿԱՐՄԻՐ ԿԻՍԱՔԱՂՑՐ,ԳԻՆԻ ԿԱՐՄԻՐ ԿԻՍԱՔԱՂՑՐ,2204,Art Armenia,Beverages,0.0,750.0,0.0
Գինի Արմենիա Օրրան ռեզերվ Արենի և Մ,Գինի Արմենիա Օրրան ռեզերվ Արենի և Մ,2205,Unknown,Beverages,0.0,0.0,0.0
Գինի արմենիա 0 75 նռան կ/ք ԳԱ,Գինի արմենիա 0 75 նռան կ/ք ԳԱ,2205,Unknown,Beverages,0.0,0.0,0.0
Գինի Արմենիա Երևան Արենի վարդագույն,Գինի Արմենիա Երևան Արենի վարդագույն,2205,Unknown,Beverages,0.0,0.0,0.0
Սավեքս 2 25կ գ,2 25կ գ,2205,Savax,Other,0.0,0.0,0.0
Գինի Արմենիա նուռ Կ/Ք 0 75լ,Գինի Արմենիա նուռ Կ/Ք 0,2206,Unknown,Beverages,0.0,75000.0,0.0
Օղի Արմենիա կլասիկ 0 5լ,Օղի Արմենիա կլասիկ 0,2207,Unknown,Other,0.0,5000.0,0.0
Կոնյակ Արարատ սրճային 6 0 7լ,Կոնյակ Արարատ սրճային 6 0,2207,Unknown,Other,0.0,7000.0,0.0
ՕՂԻ ԱՐՄԵՆԻԱ ԱՅՍ 0 5Լ,ՕՂԻ ԱՐՄԵՆԻԱ ԱՅՍ 0,2207,Unknown,Other,0.0,5000.0,0.0
Արարատ 3 տարի 0 7լ,Արարատ 3 տարի 0,2208,Unknown,Other,0.0,7000.0,0.0
Կոնյակ Արարատ 3աստղ 0 7լ,Կոնյակ Արարատ 3աստղ 0,2208,Unknown,Clothing,0.0,7000.0,0.0
Կոնյակ ԱՐԱՐԱՏ Բալի համով 0 7լ,Կոնյակ ԱՐԱՐԱՏ Բալի համով 0,2208,Unknown,Other,0.0,7000.0,0.0
Կոնյակ Արարատ Հայաստան 10 0 75լ,Կոնյակ Արարատ Հայաստան 10 0,2208,Unknown,Other,0.0,75000.0,0.0
Կոնյակ Արարատ Անի 7 40 0 25լ,Կոնյակ Արարատ Անի 7 40 0,2208,Unknown,Other,0.0,25000.0,0.0
Օղի ARMENIA ice edition 0 5l,Օղի ice edition 0,2208,Armenia,Clothing,0.0,5000.0,0.0
ԿՕՆՅԱԿ ԱՐԱՐԱՏ ԱՆԻ 0 5L,ԿՕՆՅԱԿ ԱՐԱՐԱՏ ԱՆԻ 0,2208,Unknown,Clothing,0.0,5000.0,0.0
Կոնյակ Երեվան Արարատ 10տ 0 5լ,Կոնյակ Երեվան Արարատ 10տ 0,2208,Unknown,Other,0.0,5000.0,0.0
ԱՐՄԵՆԻԱ ՕՂԻ ԻՄՊԵՐ 0 25լ,ԱՐՄԵՆԻԱ ՕՂԻ ԻՄՊԵՐ 0,2208,Unknown,Other,0.0,25000.0,0.0
Խմիչք ալկոհոլային ԱՐԱՐԱՏ 0 7լ մեղրի համով տուփ,Խմիչք ալկոհոլային ԱՐԱՐԱՏ 0 մեղրի համով տուփ,2208,Unknown,Other,0.0,7000.0,0.0
Կոնյակ Արարատ Բուրբոնի տակառ 8 40 vol 0 7լ,Կոնյակ Արարատ Բուրբոնի տակառ 8 40 vol 0,2208,Unknown,Clothing,0.0,7000.0,0.0
Օղի Արմենիա Կլասսիկ 0 5լ,Օղի Արմենիա Կլասսիկ 0,2208,Unknown,Other,0.0,5000.0,0.0
Կոնյակ Արարատ Բալ 0 7լ,Կոնյակ Արարատ Բալ 0,2208,Unknown,Other,0.0,7000.0,0.0
ԱՐՄԵՆԻԱ գինի 15 0 75ՄԼ ԿԱՐՄԻՐ ԱՆԱՊԱԿ,ԱՐՄԵՆԻԱ գինի 15 0 ԿԱՐՄԻՐ ԱՆԱՊԱԿ,2208,Unknown,Beverages,0.0,75.0,0.0
Կոնյակ գորնայա Արմենիա 3 աստղ 0 5լ,Կոնյակ գորնայա Արմենիա 3 աստղ 0,2208,Unknown,Clothing,0.0,5000.0,0.0
Արմենիա Օղի Արմենիա 0 7լ կլասիկ,Արմենիա Օղի Արմենիա 0 կլասիկ,2208,Unknown,Other,0.0,7000.0,0.0
Օղի Արմենիա խաղողի 0 2լ,Օղի Արմենիա խաղողի 0,2208,Unknown,Other,0.0,2000.0,0.0
Քացախ խնձորի արտֆուդ 430մլ,Քացախ խնձորի արտֆուդ,2209,Unknown,Other,0.0,430.0,0.0
Artfood խնձորի քացախ 430մլ,խնձորի քացախ,2209,Artfood,Food Products,0.0,430.0,0.0
